DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationdesc,optionaltext,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location
0,Sunday,6AM,8PM,14MFF-0036,345 WILLIAMS AVE,A hitched trailer located in the parking strip approximately 10 linear feet West of the existing vehicular curb cut on Williams Ave.,"Breakfast sandwiches, mixed coffee drinks, fried chicken, hamburgers, hot dogs, hot links, tacos, pizza, rotisserrie chicken, fish sticks, deli sandwiches, burritos, philly cheese steak, rice, baked potato, cold beverages, teas, juices, salads, bbq ribs, french fries, yogurt and bread",526152,68256,06:00,20:00,13660000,02/07/2012 01:29:46 PM,10/24/2013 04:19:21 PM,5423A,009,N,A Taste of Chicago,6012474.13913,2093893.8025,37.7301361101663,-122.399162749749,
0,Sunday,6AM,9PM,14MFF-0049,101 STOCKTON ST,"Push cart located at the NW corner of Stockton St & OFarrell St, on Stockton St.","Soft Pretzels, hot dogs, sausage, chips, popcorn, soda, espresso, cappucino, pastries, ice cream, italian sausages, shish-ka-bob, churros, juice, water, various drinks",526281,68387,06:00,21:00,12195000,11/21/2011 05:03:19 PM,11/21/2011 05:03:35 PM,0314,002,N,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",6010779.5576,2114505.00456,37.786635282569,-122.406472958687,
0,Sunday,6AM,9PM,14MFF-0050,800 MARKET ST,Located on Market St at the corner or Ellis/Stockton St intersection,"Soft pretzels, hot dogs, sausages, chips, popcorn, sodea, coffee, espresso, cappucino, pastries, ice cream, Italian sausages, shish-ka-bob, churros, juice, water, various drinks.",526283,68394,06:00,21:00,24892000,03/10/2011 12:14:44 PM,11/21/2011 04:59:06 PM,0329,001,N,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",6010933.47047,2114187.91352,37.7857732348758,-122.40591810922,
0,Sunday,6AM,9PM,14MFF-0048,870 MARKET ST,"Push cart located at the cable car turn around, adjacent to the queue line approximately 20' West from the entrance of the 890 Market St building.","Soft pretzels, hot dogs, sausages, chips, popcorn, soda, espresso, cappucino, pastry, ica cream, ices, italian sausage, shish-ka-bob, churros, juice, water, various drinks",526280,68380,06:00,21:00,8747202,12/14/2011 02:58:54 PM,12/14/2011 02:59:22 PM,0329,005,N,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",6010593.36901,2113879.05243,37.7849061488879,-122.407072991554,
0,Sunday,6PM,12AM,13MFF-0001,3092 16TH ST,East side of Valencia Street 5LF north of 16th St,"Burgers, French Fries, Black Bean Burgers, Mac and Cheese, drinks",417967,13872,18:00,24:00,731000,09/21/2011 10:51:02 AM,09/21/2011 10:51:20 AM,3554,016,N,Doc's of the Bay,6006198.95378,2106711.78594,37.7649796673777,-122.421767009106,
0,Sunday,7AM,6PM,14MFF-0095,1500 GENEVA AVE,Truck located on Geneva approximately 80LF East from the intersection of Prague & Geneva.,"Tacos, Burritos, Tostadas, Flautas, Tostadas, Tortas, Pozole Menudo",534405,72508,07:00,18:00,6148201,08/03/2012 03:15:10 PM,08/03/2012 03:15:30 PM,6418,065,N,Giant Burrito,6002867.40172,2087736.18566,37.7126886057408,-122.431934935332,
0,Sunday,7AM,6PM,14MFF-0121,298 MARKET ST,Push cart located on the sidewalk approximately 15 linear feet West of the Market St & Drumm St intersection.,Indian Chai (Tea),566649,736686,07:00,18:00,8739201,03/26/2012 02:29:20 PM,05/01/2012 03:07:03 PM,0264,004,N,The Chai Cart,6013431.51129,2116567.78727,37.7924472039343,-122.397442495538,
0,Sunday,7AM,6PM,12MFF-0084,400 MONTGOMERY ST,Push cart located on the California St sidewalk frontage approximately 80 linear feet East of the Montgomery St & California St intersection.,Hot Indian Chai (Tea) & Prepackaged Indian Snacks.,364615,13269,07:00,18:00,3529000,04/04/2012 12:56:31 PM,05/01/2012 03:15:53 PM,0239,009,N,The Chai Cart,6011914.70691,2116759.08617,37.7928878954774,-122.402704171869,
0,Sunday,7AM,6PM,12MFF-0083,79 NEW MONTGOMERY ST,Push cart located on the sidewalk 25 linear feet NW of the Mission St & New Montgomery St intersection.,Hot Indian Chai (Tea),364218,13262,07:00,18:00,9543000,04/03/2012 02:59:22 PM,05/01/2012 03:10:59 PM,3707,014,N,The Chai Cart,6012448.52352,2114861.95448,37.7877086092889,-122.400723790401,
0,Sunday,7AM,6PM,14MFF-0117,888 BRANNAN ST,In front of the main entrance on the Brannan St. frontage,"Garlic Noodles, Burgers, BBQ, Rotisserie, Spam Masubi, Asian inspired tacos & burritos, Sandwiches, Soups, Fried Oyster Sandwiches, Seafood, Vegetarian, Chinese dim sum, Empanadas.Various Ethnic Street Food: Hawaiianese, Vietnamese, Indian, Filipino, Japanese, Korean, Peruvian, Chinese, Italian & American. No Mexican food allowed.",560881,736651,07:00,18:00,3088000,08/02/2011 03:04:47 PM,08/02/2011 03:09:26 PM,3780,006,N,888 Brannan L.P.,6011037.27794,2109008.0037,37.7715562139518,-122.405194076275,
0,Sunday,7AM,7PM,14MFF-0089,1271 CAPITOL AVE,Set-up on the W. side of Capitol (Ocean Ave intersection): 7:00am-7:00pm,Set-up on the W. side of Capitol (Ocean Ave intersection): 7:00am-7:00pm,532141,72154,07:00,19:00,3670000,06/07/2011 09:31:46 AM,06/07/2011 09:31:59 AM,6935,001,N,San Pancho's Tacos,5995047.12945,2092116.71573,37.7242700620858,-122.459281116535,
0,Sunday,7AM,8PM,14MFF-0089,3119 ALEMANY BLVD,Set-up at 3101 Alemany: 7:00am-8:00pm,Set-up at 3101 Alemany: 7:00am-8:00pm,532140,72152,07:00,20:00,2178101,06/07/2011 09:28:25 AM,06/07/2011 09:28:38 AM,7146,002,N,San Pancho's Tacos,5996010.33979,2086972.97456,37.7102018879206,-122.455579845083,
0,Sunday,7AM,8PM,14MFF-0066,531 BAY SHORE BLVD,Truck located on the East side of Bay Shore Blvd between Waterloo & Marengo.,"Tacos, burritos, quesadillas, tortas, nachos (refried beans, cheese sauce, salsa fresca), carnes (beef, chicken, marinated pork, fried pork), canned beans, rice, sodas, horchata drinks.",527194,70929,07:00,20:00,2801102,10/19/2012 03:38:55 PM,10/19/2012 03:39:19 PM,5607,038,N,La Jefa,6010309.6071,2097104.29816,37.738830582567,-122.406872036334,
0,Sunday,8AM,10PM,14MFF-0094,345 WILLIAMS AVE,"Set-up at 355 Williams Ave: 4:15pm-10:00pm (M-F), 8:00am-10:00pm (Sun)","Mexican food: tacos, burritos, tortas, various meat and chicken and fish plate, chile relleno plate, fish plate, bread, flan, rice pudding, bread, fruit juice, vegetable juice, coffee, tea",532729,72487,08:00,22:00,13660000,07/25/2011 09:26:43 AM,07/25/2011 09:27:13 AM,5423A,009,N,Tacos El Primo,6012474.13913,2093893.8025,37.7301361101663,-122.399162749749,
0,Sunday,8AM,11PM,14MFF-0030,2772 MARIPOSA ST,Located on the north side of Mariposa west near the curb cut of intersection of Bryant and Mariposa Streets.,Wood Fired Pizzas,526090,68163,08:00,23:00,8733000,08/07/2012 09:20:43 AM,08/07/2012 09:21:30 AM,3970,004,N,"Del Popolo, LLC.",6009312.70102,2105942.80007,37.7630433072676,-122.410942976716,
0,Sunday,8AM,4PM,14MFF-0099,1201 04TH ST,Truck located approximately 250 linear feet North of the 4th St and China Basin intersection.,"Cajun: PoBoy Sandwiches, Salmon, Shrimp, Catfish, Oysters, Sausages, Gumbo, Fries, Salad, Pies, Cookies, Cake, Chips, Beignets, Waffles, Beverages",541455,72792,08:00,16:00,19983000,08/26/2011 12:28:34 PM,01/20/2012 10:44:17 AM,8711,028,N,Betty McGee Creole,6015060.99141,2109381.95291,37.7728071230649,-122.391301857151,
0,Sunday,8AM,4PM,14MFF-0055,1850 MISSION ST,8:00am-3:30pm,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",526407,70698,08:00,16:00,9114000,08/09/2011 11:07:56 AM,08/09/2011 11:08:40 AM,3547,002,Y,Munch A Bunch,6006736.52273,2107601.90393,37.7674540216658,-122.419970859837,
0,Sunday,8AM,8PM,14MFF-0028,1275 EVANS AVE,,"Tacos, burritos, quesadillas, soda & water",588597,737090,08:00,20:00,5331101,10/21/2014 07:54:53 AM,10/30/2014 09:29:05 AM,5237,033,N,Tacos Rodriguez,6017370.90815,2097192.46952,37.7394652718683,-122.382463242698,
0,Sunday,8AM,8PM,11MFF-0073,388 MARKET ST,Cart located 45 LF west of NW corner Market & Beale Streets,Natural & organic juices,320603,2662,08:00,20:00,8740201,06/02/2011 10:58:28 AM,06/02/2011 10:59:06 AM,0265,003,,Organic ART,6013194.30421,2116361.29793,37.7918670226872,-122.398248750459,
0,Sunday,8AM,8PM,13MFF-0042,720 MARKET ST,Push cart located fronting the main entrace of 720 Market St (along curbside),"Creme Brulee, Creme au Chocolat, Creme au Caramel,  Panna Cotta, Mini Cheesecakes, Pumpkin Cake, Salade De Fruits, Crepes with Fruit, Cold Drinks, Ice Cream, Water.",427471,14390,08:00,20:00,8745201,05/21/2012 08:49:03 AM,05/21/2012 08:52:10 AM,0312,004,N,French Creme Brulee,6011498.39051,2114742.93722,37.7873287770306,-122.404002707411,
0,Sunday,9AM,10PM,14MFF-0115,2598 HARRISON ST,,"Tacos, Burritos",560705,736650,09:00,22:00,6754000,03/04/2011 09:39:24 AM,03/04/2011 09:49:14 AM,3613,009,N,"Santana ESG, Inc.",6008875.45992,2103341.54331,37.7558763209725,-122.412271386632,
0,Sunday,9AM,4PM,14MFF-0122,560 VALENCIA ST,Cart located between trees south of entrance to 560 Valencia St.,Hot Indian Chai,566651,736691,09:00,16:00,13060000,06/28/2011 12:25:39 PM,06/28/2011 12:26:10 PM,3568,009,N,The Chai Cart,6006163.78837,2106331.57764,37.7639337219633,-122.421861628055,
1,Monday,10AM,10PM,14MFF-0114,200 SHOTWELL ST,,"Tacos, Burritos, Tortas, Quesadillas, Mexican Drinks, Aguas Frescas",560703,736637,10:00,22:00,11834000,03/04/2011 10:30:43 AM,07/21/2011 11:23:49 AM,3571,014,N,"Santana ESG, Inc.",6007736.69666,2106759.30311,37.7651967350509,-122.416451692902,
1,Monday,10AM,11AM,14MFF-0010,100 CALIFORNIA ST,Located in the yellow meter,Cupcakes,520247,58737,10:00,11:00,3525000,03/08/2011 10:59:26 AM,10/25/2011 03:26:23 PM,0236,017,N,Kara's Cupcakes,6013378.46615,2116973.5342,37.7935583358987,-122.397654505859,
1,Monday,10AM,11AM,14MFF-0055,1144 LARKIN ST,Set-up at 1180 Larkin St: 10:00am-10:15am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",526402,70668,10:00,11:00,8137000,08/09/2011 10:50:25 AM,08/09/2011 10:50:44 AM,0279,012,Y,Munch A Bunch,6007320.10921,2115238.57752,37.7884553541868,-122.418493877061,
1,Monday,10AM,11AM,14MFF-0055,1345 TURK ST,10:00am-10:15am & 12:00pm-12:15pm,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",526406,70688,10:00,11:00,12728000,08/09/2011 11:05:28 AM,08/09/2011 11:05:51 AM,0756,001,Y,Munch A Bunch,6003593.05269,2112440.56598,37.7805621947803,-122.431189105466,
1,Monday,10AM,11AM,14MFF-0092,1411 MARKET ST,Set-up at 40 10th St: 10:00am-10:10am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532509,72292,10:00,11:00,8754101,10/24/2011 04:20:05 PM,10/24/2011 04:20:24 PM,3507,041,Y,May Sun Kitchen,6007474.27274,2110802.03962,37.7762823730273,-122.417645919077,
1,Monday,10AM,11AM,14MFF-0132,1477 GROVE ST,10am to 10:20am,"Cold Truck: Breakfast, Sandwiches, Salads, Pre-Packaged Snacks, Beverages",597854,737107,10:00,11:00,6565000,05/12/2011 07:55:50 AM,05/12/2011 07:56:16 AM,1200,015,Y,BH & MT LLC,6000751.01311,2110656.00878,37.7755007902079,-122.44089299009,
1,Monday,10AM,11AM,14MFF-0092,150 OTIS ST,Set-up at 130 Otis St: 10:30am-10:35am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532510,72297,10:00,11:00,10048000,10/24/2011 04:21:42 PM,10/24/2011 04:21:57 PM,3513,008,Y,May Sun Kitchen,6006666.1195,2108857.22612,37.7708968719166,-122.420303482979,
1,Monday,10AM,11AM,14MFF-0055,1525 BRYANT ST,10:25am-10:30am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",526404,70678,10:00,11:00,24215000,08/09/2011 11:03:04 AM,08/09/2011 11:03:23 AM,3922A,001A,Y,Munch A Bunch,6009438.81158,2107690.94096,37.7678503715903,-122.41063025867,
1,Monday,10AM,11AM,14MFF-0132,2145 MARKET ST,10:45am to 11am,"Cold Truck: Breakfast, Sandwiches, Salads, Pre-Packaged Snacks, Beverages",597856,737117,10:00,11:00,8764101,05/12/2011 08:15:29 AM,10/24/2011 04:39:00 PM,3543,003B,Y,BH & MT LLC,6003915.64989,2107389.84263,37.7667124225934,-122.429712749525,
1,Monday,10AM,11AM,14MFF-0092,2150 CESAR CHAVEZ ST,10:40am-10:45am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532511,72302,10:00,11:00,2477000,10/24/2011 04:22:27 PM,10/24/2011 04:22:48 PM,4324,002,Y,May Sun Kitchen,6012974.22837,2101008.95368,37.7497006783758,-122.397932791641,
1,Monday,10AM,11AM,14MFF-0132,3253 16TH ST,10:25am to 10:30am,"Cold Truck: Breakfast, Sandwiches, Salads, Pre-Packaged Snacks, Beverages",597855,737112,10:00,11:00,736000,05/12/2011 08:13:54 AM,10/24/2011 04:38:44 PM,3567,039,Y,BH & MT LLC,6005169.61389,2106614.61318,37.7646547537034,-122.425320325481,
1,Monday,10AM,11AM,14MFF-0055,365 FULTON ST,10:00am-10:15am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",526403,70673,10:00,11:00,5882000,08/09/2011 11:01:33 AM,08/09/2011 11:01:47 AM,0792,028,Y,Munch A Bunch,6006015.89062,2111737.13061,37.7787677332342,-122.42275734107,
1,Monday,10AM,11AM,14MFF-0092,368 ELM ST,Set-up at 340 Elm St: 10:10am-10:15am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532525,72373,10:00,11:00,5204000,10/24/2011 04:37:26 PM,10/24/2011 04:37:44 PM,0761,033,Y,May Sun Kitchen,6005872.78586,2112625.25178,37.7811982218612,-122.423315547721,
1,Monday,10AM,11AM,14MFF-0107,600 HARRISON ST,"9:00am-9:05am, 10:25am-10:30am","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554532,736395,10:00,11:00,6714000,09/07/2011 03:56:52 PM,09/07/2011 03:57:24 PM,3750,073,Y,Steve's Mobile Deli,6014012.12424,2113602.33559,37.7843370711132,-122.395225723073,
1,Monday,10AM,11AM,14MFF-0107,750 02ND ST,"7:00am-7:05am, 10:30am-10:40am, 12:06pm-12:15pm","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554527,736355,10:00,11:00,148000,09/07/2011 03:33:16 PM,09/07/2011 03:34:22 PM,3794,002A,Y,Steve's Mobile Deli,6015462.86233,2112061.94317,37.780188074444,-122.390098985325,
1,Monday,10AM,2PM,14MFF-0094,1495 WALLACE AVE,"Set-up at 2275 Jennings St: 10:30am-2:00pm (M-Sa), 8:00am-3:00pm (Sa)","Mexican food: tacos, burritos, tortas, various meat and chicken and fish plate, chile relleno plate, fish plate, bread, flan, rice pudding, bread, fruit juice, vegetable juice, coffee, tea",532730,72494,10:00,14:00,7480000,07/25/2011 09:28:52 AM,07/25/2011 09:29:32 AM,4831,003,N,Tacos El Primo,6015340.94132,2092437.92388,37.7262979060055,-122.389150144527,
1,Monday,10AM,2PM,14MFF-0055,2200 WEBSTER ST,10:30am-1:30am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",526405,70683,10:00,14:00,13547000,08/09/2011 11:03:51 AM,08/09/2011 11:04:13 AM,0613,003,Y,Munch A Bunch,6003292.81403,2116231.84055,37.790955058385,-122.432498648221,
1,Monday,10AM,2PM,14MFF-0071,231 SANSOME ST,a truck 45â north from the SW corner of Pine and Sansome (west side),"Artisan Pizzas (Margherita, Yukon Potato, Zoe's Pepperoni, Funghi, Brocolli Rabe, Bacon Kale,  Arugula) and Drinks.",528397,72014,10:00,14:00,11544000,02/13/2012 11:46:32 AM,02/13/2012 11:47:08 AM,0260,002,N,"Casey's Pizza, LLC",6012385.28623,2116572.60407,37.792402122272,-122.401062825164,
1,Monday,10AM,2PM,14MFF-0057,500 HOWARD ST,10:30am-1:30pm,"St. Louis Style Ribs, Pulled Pork Sandwich, Smoked Brisket, Smoked Chicken Drumsticks, Spinach Salad, Cole Slaw, Baked Beans, Mashed Potatoes, Grilled Asparagus, Mac & Cheese, Potato Salad, Buttermil Pie, Soda, Water",526418,70707,10:00,14:00,7033000,10/25/2011 08:18:21 AM,10/25/2011 08:19:13 AM,3721,011,N,"Covered Dish Productions, LLC. dba. The Rib Whip",6013778.7388,2115134.04818,37.7885298177102,-122.396140544185,
1,Monday,10AM,2PM,14MFF-0131,90 BROADWAY,Truck located on East side of Front Street approximately 20' from Vallejo St. intersection.,"Rotisserie Chicken, Ribs, Kickass Salad, Potatos w/fat dripping, chicken wrap.",607989,737182,10:00,14:00,5874000,12/24/2014 02:28:47 PM,12/24/2014 02:29:29 PM,0140,007,N,Roadside Rotisserie Corporation / Country Grill,6012836.56068,2118897.74457,37.7988115687589,-122.399664721789,
1,Monday,10AM,3PM,11MFF-0039,333 MARKET ST,Located on the South Wst Corner of Market & Beale.  2nd Yellow Parking Metered Space.,"Indian Style: BBQ, Variety of Curries, Rice, Wraps, Breads (Naan, Rotis, Parathas), Desserts, Pizza.  Beverages, Condiments, Indian Soups, Salads & Appetizer Varieties.",305715,399,10:00,15:00,2863000,03/07/2011 04:06:03 PM,03/07/2011 04:10:56 PM,3710,020,N,Bombay Blvd.,6013387.52482,2116443.46243,37.7921033879545,-122.397585967453,
1,Monday,10AM,3PM,14MFF-0026,400 HOWARD ST,Truck located in the first parking space 15' NE of the 1st St / Howard St intersection.,"Sliders, Tater Tots, Beverages",526001,68063,10:00,15:00,7032000,10/27/2011 03:35:37 PM,10/27/2011 03:35:57 PM,3720,008,N,"Slider Shack, LLC.",6014048.2034,2115391.83668,37.7892526344794,-122.395226296171,
1,Monday,10AM,3PM,11MFF-0171,400 MONTGOMERY ST,Pushcart located on the California St sidewalk 27LF East of Mongomery St.,"kebabs, halal gyro, grilled halal meat, refreshments",334032,736322,10:00,15:00,9301000,09/19/2011 04:58:53 PM,06/20/2014 08:46:03 AM,0239,009,N,"Halal Cart, LLC",6011914.70691,2116759.08617,37.7928878954774,-122.402704171869,
1,Monday,10AM,3PM,11MFF-0039,50 MAIN ST,"Located 32' from the pedestrian crosswalk, crossing Main St.","Indian Style: BBQ, Variety of Curries, Rice, Wraps, Breads (Naan, Rotis, Parathas), Desserts, Pizza.  Beverages, Condiments, Indian Soups, Salads & Appetizer Varieties.",305709,377,10:00,15:00,8627000,03/07/2011 03:39:16 PM,03/07/2011 04:00:38 PM,3711,018,N,Bombay Blvd.,6013914.11331,2116552.08545,37.7924309489844,-122.395771565795,
1,Monday,10AM,3PM,14MFF-0045,535 MISSION BAY BLVD SOUTH,"535 Mission Bay Blvd South: 1 Truck located on the south side of Mission Bay Blvd South between 3rd St and 4th St, approximately 80 linear feet east of the 4th St and Mission Bay Blvd South intersection. 6 Trucks located in the first 6 parking spaces on the east side of 4th Street between Mission Bay Blvd South and Nelson Rising Lane, just south of the 4th Street and Mission Bay Blvd South intersection.",7 Multiple Trucks on rotation (1 on Mission Bay Blvd South & 6 on 4th St).   Serving everything but hot dogs,526207,68367,10:00,15:00,15019101,05/22/2013 04:05:45 PM,05/22/2013 04:06:37 PM,8711,007,N,SF Cart Project,6015399.40053,2108558.93496,37.7705660724513,-122.390073746001,
1,Monday,10AM,3PM,14MFF-0014,536 MISSION ST,left of 536 Mission Street entrance way,Indian Street Food,521806,58812,10:00,15:00,9089000,03/07/2011 10:36:40 AM,03/07/2011 10:37:24 AM,3708,098,N,"VK Industries, Inc.",6013121.83996,2115378.43509,37.7891642752786,-122.398430483219,
1,Monday,10AM,3PM,11MFF-0040,561 MISSION ST,Yellow Zone,"Indian Style: BBQ, Variety of Curries, Rice, Wraps, Breads (Naan, Rotis, Parathas), Desserts, Pizza.  Beverages, Condiments, Indian Soups, Salads & Appetizer Varieties.",305727,413,10:00,15:00,9090000,03/07/2011 04:27:00 PM,03/07/2011 04:29:04 PM,3721,079,,Bombay Blvd.,6012947.16768,2115156.26681,37.7885445211484,-122.399019231479,
1,Monday,10AM,3PM,14MFF-0057,75 HOWARD ST,Set-up at 201 Steuart St: 10:30am-3:00pm,"St. Louis Style Ribs, Pulled Pork Sandwich, Smoked Brisket, Smoked Chicken Drumsticks, Spinach Salad, Cole Slaw, Baked Beans, Mashed Potatoes, Grilled Asparagus, Mac & Cheese, Potato Salad, Buttermil Pie, Soda, Water",526420,70710,10:00,15:00,12160001,10/25/2011 08:20:48 AM,10/25/2011 08:20:59 AM,3741,031,N,"Covered Dish Productions, LLC. dba. The Rib Whip",6014987.2178,2116234.80532,37.7916194086556,-122.392036366449,
1,Monday,10AM,3PM,11MFF-0040,86 03RD ST,"Located in the yellow zone, red parking metered spot, third spot.","Indian Style: BBQ, Variety of Curries, Rice, Wraps, Breads (Naan, Rotis, Parathas), Desserts, Pizza.  Beverages, Condiments, Indian Soups, Salads & Appetizer Varieties.",305735,427,10:00,15:00,165000,03/07/2011 04:36:55 PM,03/07/2011 04:38:19 PM,3706,093,,Bombay Blvd.,6011984.13271,2114388.83459,37.7863836212372,-122.402297224865,
1,Monday,10AM,3PM,14MFF-0039,90 BROADWAY,5 LF south from the SE corner of Front and Vallejo Streets,everything except for hot dogs,526174,68265,10:00,15:00,3143000,03/23/2011 11:17:50 AM,03/23/2011 11:19:07 AM,0140,007,N,"Off the Grid Services, LLC",6012836.56068,2118897.74457,37.7988115687589,-122.399664721789,
